date,tests,confirmed,deaths,recovered,hosp,vent,icu,severe,population,administrative_area_level,administrative_area_level_1,administrative_area_level_2,jis_code
2020-10-23,12635,565,2,497,45,,,1,2303160,2,Japan,Miyagi,04
2020-10-23,2414,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-23,5700,84,1,79,2,,,0,1077057,2,Japan,Yamagata,06
2020-10-23,26480,379,6,295,77,,,3,1847950,2,Japan,Fukushima,07
2020-10-23,13508,737,18,687,30,,,2,2868041,2,Japan,Ibaraki,08
2020-10-23,34937,476,1,441,31,,,0,1942312,2,Japan,Tochigi,09
2020-10-23,27239,839,19,738,49,,,5,1937626,2,Japan,Gunma,10
2020-10-23,172103,5558,103,4994,424,,,9,7337330,2,Japan,Saitama,11
2020-10-23,117935,4718,76,4259,345,,,9,6279026,2,Japan,Chiba,12
2020-10-23,559296,29688,445,27455,1623,,,24,13942856,2,Japan,Tokyo,13
2020-10-23,185105,8242,160,7470,530,,,22,9200166,2,Japan,Kanagawa,14
2020-10-23,17179,179,0,179,1,,,0,2222004,2,Japan,Niigata,15
2020-10-23,14206,422,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-23,15845,797,49,731,17,,,0,1137181,2,Japan,Ishikawa,17
2020-10-23,10735,256,11,237,8,,,0,767742,2,Japan,Fukui,18
2020-10-23,11338,203,6,193,3,,,1,812056,2,Japan,Yamanashi,19
2020-10-23,21738,330,4,315,10,,,1,2049023,2,Japan,Nagano,20
2020-10-23,25543,668,11,625,25,,,1,1988931,2,Japan,Gifu,21
2020-10-23,40487,588,2,569,14,,,0,3639226,2,Japan,Shizuoka,22
2020-10-23,91971,5877,92,5406,252,,,11,7552873,2,Japan,Aichi,23
2020-10-23,15019,555,7,530,14,,,1,1779770,2,Japan,Mie,24
2020-10-23,13541,535,9,507,17,,,0,1413959,2,Japan,Shiga,25
2020-10-23,50131,1966,30,1832,84,,,0,2583140,2,Japan,Kyoto,26
2020-10-23,219789,11880,232,11038,495,,,22,8823453,2,Japan,Osaka,27
2020-10-23,64967,3077,61,2869,110,,,15,5463609,2,Japan,Hyogo,28
2020-10-23,23684,616,9,589,23,,,2,1331330,2,Japan,Nara,29
2020-10-23,10071,268,4,243,16,,,2,923721,2,Japan,Wakayama,30
2020-10-23,5569,35,0,35,0,,,0,555663,2,Japan,Tottori,31
2020-10-23,6075,140,0,140,0,,,0,673891,2,Japan,Shimane,32
2020-10-23,8654,194,1,162,22,,,1,1891346,2,Japan,Okayama,33
2020-10-23,26448,654,5,621,25,,,0,2807987,2,Japan,Hiroshima,34
2020-10-23,11288,213,2,206,3,,,1,1355495,2,Japan,Yamaguchi,35
2020-10-23,7324,164,9,140,14,,,0,728633,2,Japan,Tokushima,36
2020-10-23,12840,102,2,94,4,,,0,956069,2,Japan,Kagawa,37
2020-10-23,4284,116,6,109,1,,,0,1338811,2,Japan,Ehime,38
2020-10-23,3594,140,4,136,0,,,0,697674,2,Japan,Kochi,39
2020-10-23,155416,5174,101,4995,65,,,5,5110113,2,Japan,Fukuoka,40
2020-10-23,6820,253,0,249,4,,,0,814211,2,Japan,Saga,41
2020-10-23,21285,243,3,236,0,,,0,1325205,2,Japan,Nagasaki,42
2020-10-23,18753,767,8,691,48,,,0,1746740,2,Japan,Kumamoto,43
2020-10-23,19788,159,3,155,1,,,0,1134431,2,Japan,Oita,44
2020-10-23,8736,366,1,364,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-23,21644,463,12,441,10,,,0,1599984,2,Japan,Kagoshima,46
2020-10-23,49742,3089,58,2694,297,,,9,1454184,2,Japan,Okinawa,47
2020-10-23,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2020-10-23,258464,1124,1,1003,105,,,0,,1,Japan,Quarantine,
2020-10-23,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2020-10-23,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2020-10-24,73414,2763,108,2309,235,,,2,5248552,2,Japan,Hokkaido,01
2020-10-24,3633,175,1,49,100,,,3,1246138,2,Japan,Aomori,02
2020-10-24,5134,27,0,23,3,,,0,1226430,2,Japan,Iwate,03
2020-10-24,12763,572,2,499,44,,,1,2303160,2,Japan,Miyagi,04
2020-10-24,2448,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-24,5758,84,1,79,4,,,0,1077057,2,Japan,Yamagata,06
2020-10-24,26962,385,6,302,71,,,3,1847950,2,Japan,Fukushima,07
2020-10-24,13525,739,18,691,28,,,2,2868041,2,Japan,Ibaraki,08
2020-10-24,35101,476,1,443,32,,,0,1942312,2,Japan,Tochigi,09
2020-10-24,27505,858,19,739,81,,,5,1937626,2,Japan,Gunma,10
2020-10-24,173925,5599,104,5052,406,,,9,7337330,2,Japan,Saitama,11
2020-10-24,119191,4759,76,4287,371,,,10,6279026,2,Japan,Chiba,12
2020-10-24,563985,29889,445,27626,1635,,,23,13942856,2,Japan,Tokyo,13
2020-10-24,187119,8302,162,7543,546,,,25,9200166,2,Japan,Kanagawa,14
2020-10-24,17268,180,0,179,1,,,0,2222004,2,Japan,Niigata,15
2020-10-24,14261,422,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-24,16055,797,49,732,17,,,0,1137181,2,Japan,Ishikawa,17
2020-10-24,10775,256,11,239,6,,,0,767742,2,Japan,Fukui,18
2020-10-24,11373,203,6,194,3,,,0,812056,2,Japan,Yamanashi,19
2020-10-24,22077,331,4,315,11,,,1,2049023,2,Japan,Nagano,20
2020-10-24,25757,671,11,627,30,,,1,1988931,2,Japan,Gifu,21
2020-10-24,40885,592,2,571,15,,,0,3639226,2,Japan,Shizuoka,22
2020-10-24,92555,5919,92,5430,246,,,10,7552873,2,Japan,Aichi,23
2020-10-24,15371,555,7,534,13,,,2,1779770,2,Japan,Mie,24
2020-10-24,13549,537,9,509,17,,,0,1413959,2,Japan,Shiga,25
2020-10-24,50753,1971,30,1841,87,,,0,2583140,2,Japan,Kyoto,26
2020-10-24,221805,11976,233,11091,541,,,22,8823453,2,Japan,Osaka,27
2020-10-24,65340,3125,61,2879,116,,,16,5463609,2,Japan,Hyogo,28
2020-10-24,23806,617,9,589,26,,,2,1331330,2,Japan,Nara,29
2020-10-24,10148,270,4,245,16,,,2,923721,2,Japan,Wakayama,30
2020-10-24,5578,35,0,35,0,,,0,555663,2,Japan,Tottori,31
2020-10-24,6085,140,0,140,0,,,0,673891,2,Japan,Shimane,32
2020-10-24,10217,198,1,162,22,,,1,1891346,2,Japan,Okayama,33
2020-10-24,26568,655,5,622,24,,,0,2807987,2,Japan,Hiroshima,34
2020-10-24,11384,213,2,206,5,,,1,1355495,2,Japan,Yamaguchi,35
2020-10-24,7364,164,9,140,15,,,0,728633,2,Japan,Tokushima,36
2020-10-24,12904,102,2,94,5,,,0,956069,2,Japan,Kagawa,37
2020-10-24,4293,116,6,110,0,,,0,1338811,2,Japan,Ehime,38
2020-10-24,3603,140,4,136,0,,,0,697674,2,Japan,Kochi,39
2020-10-24,156615,5179,101,5009,64,,,5,5110113,2,Japan,Fukuoka,40
2020-10-24,6890,254,0,249,4,,,0,814211,2,Japan,Saga,41
2020-10-24,21431,244,3,237,0,,,0,1325205,2,Japan,Nagasaki,42
2020-10-24,18924,768,8,701,44,,,0,1746740,2,Japan,Kumamoto,43
2020-10-24,19950,159,3,155,1,,,0,1134431,2,Japan,Oita,44
2020-10-24,8741,367,1,364,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-24,21698,463,12,441,10,,,0,1599984,2,Japan,Kagoshima,46
2020-10-24,51072,3129,58,2718,318,,,9,1454184,2,Japan,Okinawa,47
2020-10-24,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2020-10-24,260827,1137,1,1007,106,,,0,,1,Japan,Quarantine,
2020-10-24,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2020-10-24,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2020-10-25,74331,2804,109,2335,260,,,2,5248552,2,Japan,Hokkaido,01
2020-10-25,3886,178,1,58,111,,,3,1246138,2,Japan,Aomori,02
2020-10-25,5134,27,0,23,4,,,0,1226430,2,Japan,Iwate,03
2020-10-25,12939,602,2,504,59,,,1,2303160,2,Japan,Miyagi,04
2020-10-25,2448,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-25,5761,84,1,79,4,,,0,1077057,2,Japan,Yamagata,06
2020-10-25,27233,386,6,309,70,,,3,1847950,2,Japan,Fukushima,07
2020-10-25,13525,741,18,694,27,,,2,2868041,2,Japan,Ibaraki,08
2020-10-25,35132,477,1,445,30,,,0,1942312,2,Japan,Tochigi,09
2020-10-25,27724,867,19,743,96,,,5,1937626,2,Japan,Gunma,10
2020-10-25,174144,5616,104,5071,427,,,10,7337330,2,Japan,Saitama,11
2020-10-25,119627,4795,77,4310,389,,,11,6279026,2,Japan,Chiba,12
2020-10-25,567880,30013,447,27809,1655,,,25,13942856,2,Japan,Tokyo,13
2020-10-25,187119,8362,163,7602,546,,,25,9200166,2,Japan,Kanagawa,14
2020-10-25,17321,181,0,179,2,,,0,2222004,2,Japan,Niigata,15
2020-10-25,14261,422,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-25,16210,798,49,736,13,,,0,1137181,2,Japan,Ishikawa,17
2020-10-25,10775,256,11,240,5,,,0,767742,2,Japan,Fukui,18
2020-10-25,11373,203,6,194,3,,,0,812056,2,Japan,Yamanashi,19
2020-10-25,22077,334,4,315,11,,,1,2049023,2,Japan,Nagano,20
2020-10-25,26049,672,11,627,33,,,1,1988931,2,Japan,Gifu,21
2020-10-25,40885,592,2,571,15,,,0,3639226,2,Japan,Shizuoka,22
2020-10-25,93063,5935,92,5453,266,,,10,7552873,2,Japan,Aichi,23
2020-10-25,15384,555,7,536,12,,,2,1779770,2,Japan,Mie,24
2020-10-25,13710,538,9,510,18,,,0,1413959,2,Japan,Shiga,25
2020-10-25,50753,1974,30,1841,87,,,0,2583140,2,Japan,Kyoto,26
2020-10-25,223402,12046,234,11128,599,,,23,8823453,2,Japan,Osaka,27
2020-10-25,65855,3140,61,2899,118,,,16,5463609,2,Japan,Hyogo,28
2020-10-25,23806,617,9,592,24,,,2,1331330,2,Japan,Nara,29
2020-10-25,10207,272,4,245,17,,,2,923721,2,Japan,Wakayama,30
2020-10-25,5582,37,0,35,0,,,0,555663,2,Japan,Tottori,31
2020-10-25,6122,140,0,140,0,,,0,673891,2,Japan,Shimane,32
2020-10-25,10217,203,1,162,22,,,1,1891346,2,Japan,Okayama,33
2020-10-25,26568,656,5,630,19,,,0,2807987,2,Japan,Hiroshima,34
2020-10-25,11451,213,2,206,5,,,1,1355495,2,Japan,Yamaguchi,35
2020-10-25,7390,164,9,140,15,,,0,728633,2,Japan,Tokushima,36
2020-10-25,12950,102,2,95,4,,,0,956069,2,Japan,Kagawa,37
2020-10-25,4293,116,6,110,0,,,0,1338811,2,Japan,Ehime,38
2020-10-25,3604,142,4,136,0,,,0,697674,2,Japan,Kochi,39
2020-10-25,157690,5185,101,5015,63,,,4,5110113,2,Japan,Fukuoka,40
2020-10-25,6897,254,0,250,4,,,0,814211,2,Japan,Saga,41
2020-10-25,21532,244,3,237,2,,,0,1325205,2,Japan,Nagasaki,42
2020-10-25,19032,769,8,709,46,,,0,1746740,2,Japan,Kumamoto,43
2020-10-25,20094,159,3,156,0,,,0,1134431,2,Japan,Oita,44
2020-10-25,8741,367,1,364,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-25,21698,463,12,441,10,,,0,1599984,2,Japan,Kagoshima,46
2020-10-25,52894,3160,58,2734,342,,,9,1454184,2,Japan,Okinawa,47
2020-10-25,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2020-10-25,260827,1145,1,1007,106,,,0,,1,Japan,Quarantine,
2020-10-25,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2020-10-25,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2020-10-26,75383,2854,109,2363,292,,,3,5248552,2,Japan,Hokkaido,01
2020-10-26,4043,189,2,60,114,,,3,1246138,2,Japan,Aomori,02
2020-10-26,5134,27,0,23,4,,,0,1226430,2,Japan,Iwate,03
2020-10-26,13206,610,2,509,61,,,1,2303160,2,Japan,Miyagi,04
2020-10-26,2448,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-26,5761,86,1,79,4,,,0,1077057,2,Japan,Yamagata,06
2020-10-26,27446,386,6,318,62,,,3,1847950,2,Japan,Fukushima,07
2020-10-26,13525,743,18,696,27,,,2,2868041,2,Japan,Ibaraki,08
2020-10-26,35148,477,1,449,27,,,0,1942312,2,Japan,Tochigi,09
2020-10-26,27802,870,19,743,96,,,5,1937626,2,Japan,Gunma,10
2020-10-26,174268,5650,105,5107,407,,,9,7337330,2,Japan,Saitama,11
2020-10-26,119909,4820,77,4336,398,,,10,6279026,2,Japan,Chiba,12
2020-10-26,567880,30115,450,27889,1697,,,28,13942856,2,Japan,Tokyo,13
2020-10-26,187119,8384,165,7661,546,,,25,9200166,2,Japan,Kanagawa,14
2020-10-26,17333,181,0,179,3,,,0,2222004,2,Japan,Niigata,15
2020-10-26,14261,422,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-26,16229,799,49,737,13,,,0,1137181,2,Japan,Ishikawa,17
2020-10-26,10775,256,11,240,5,,,0,767742,2,Japan,Fukui,18
2020-10-26,11373,206,6,194,3,,,0,812056,2,Japan,Yamanashi,19
2020-10-26,22077,334,4,315,11,,,1,2049023,2,Japan,Nagano,20
2020-10-26,26080,672,11,627,34,,,1,1988931,2,Japan,Gifu,21
2020-10-26,40885,596,2,571,15,,,0,3639226,2,Japan,Shizuoka,22
2020-10-26,93722,5972,92,5499,262,,,10,7552873,2,Japan,Aichi,23
2020-10-26,15427,555,7,536,12,,,2,1779770,2,Japan,Mie,24
2020-10-26,13730,539,9,510,19,,,0,1413959,2,Japan,Shiga,25
2020-10-26,50753,1981,30,1841,87,,,0,2583140,2,Japan,Kyoto,26
2020-10-26,224311,12089,235,11184,611,,,23,8823453,2,Japan,Osaka,27
2020-10-26,66255,3146,61,2925,119,,,17,5463609,2,Japan,Hyogo,28
2020-10-26,23806,618,9,593,23,,,2,1331330,2,Japan,Nara,29
2020-10-26,10252,272,4,247,17,,,2,923721,2,Japan,Wakayama,30
2020-10-26,5582,37,0,35,0,,,0,555663,2,Japan,Tottori,31
2020-10-26,6123,141,0,140,0,,,0,673891,2,Japan,Shimane,32
2020-10-26,10217,206,1,162,22,,,1,1891346,2,Japan,Okayama,33
2020-10-26,26568,656,5,632,18,,,0,2807987,2,Japan,Hiroshima,34
2020-10-26,11543,213,2,206,5,,,1,1355495,2,Japan,Yamaguchi,35
2020-10-26,7410,164,9,140,15,,,0,728633,2,Japan,Tokushima,36
2020-10-26,12994,102,2,95,4,,,0,956069,2,Japan,Kagawa,37
2020-10-26,4293,116,6,110,0,,,0,1338811,2,Japan,Ehime,38
2020-10-26,3610,142,4,136,2,,,0,697674,2,Japan,Kochi,39
2020-10-26,158020,5189,101,5015,63,,,4,5110113,2,Japan,Fukuoka,40
2020-10-26,6917,254,0,250,4,,,0,814211,2,Japan,Saga,41
2020-10-26,21632,244,3,237,2,,,0,1325205,2,Japan,Nagasaki,42
2020-10-26,19032,772,8,709,46,,,0,1746740,2,Japan,Kumamoto,43
2020-10-26,20109,159,3,156,0,,,0,1134431,2,Japan,Oita,44
2020-10-26,8741,367,1,364,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-26,21698,463,12,444,7,,,0,1599984,2,Japan,Kagoshima,46
2020-10-26,53366,3189,58,2764,343,,,9,1454184,2,Japan,Okinawa,47
2020-10-26,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2020-10-26,266431,1153,1,1036,98,,,0,,1,Japan,Quarantine,
2020-10-26,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2020-10-26,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2020-10-27,76018,2881,109,2384,311,,,3,5248552,2,Japan,Hokkaido,01
2020-10-27,4211,205,2,67,119,,,3,1246138,2,Japan,Aomori,02
2020-10-27,5189,27,0,23,4,,,0,1226430,2,Japan,Iwate,03
2020-10-27,13266,655,2,516,84,,,3,2303160,2,Japan,Miyagi,04
2020-10-27,2455,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-27,5869,86,1,79,4,,,0,1077057,2,Japan,Yamagata,06
2020-10-27,27702,387,6,327,53,,,5,1847950,2,Japan,Fukushima,07
2020-10-27,13569,744,18,702,23,,,2,2868041,2,Japan,Ibaraki,08
2020-10-27,35163,480,1,452,24,,,0,1942312,2,Japan,Tochigi,09
2020-10-27,27925,874,19,749,99,,,5,1937626,2,Japan,Gunma,10
2020-10-27,176782,5679,105,5152,395,,,8,7337330,2,Japan,Saitama,11
2020-10-27,121264,4864,78,4363,396,,,10,6279026,2,Japan,Chiba,12
2020-10-27,575136,30273,451,27986,1691,,,29,13942856,2,Japan,Tokyo,13
2020-10-27,191586,8448,166,7694,532,,,24,9200166,2,Japan,Kanagawa,14
2020-10-27,17373,181,0,179,3,,,0,2222004,2,Japan,Niigata,15
2020-10-27,14298,422,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-27,16239,800,49,737,13,,,0,1137181,2,Japan,Ishikawa,17
2020-10-27,10912,256,11,242,3,,,0,767742,2,Japan,Fukui,18
2020-10-27,11459,209,6,194,3,,,0,812056,2,Japan,Yamanashi,19
2020-10-27,22342,334,4,321,9,,,1,2049023,2,Japan,Nagano,20
2020-10-27,26149,672,11,630,31,,,1,1988931,2,Japan,Gifu,21
2020-10-27,41298,605,2,574,20,,,0,3639226,2,Japan,Shizuoka,22
2020-10-27,93722,6007,92,5524,253,,,11,7552873,2,Japan,Aichi,23
2020-10-27,15441,555,7,536,12,,,2,1779770,2,Japan,Mie,24
2020-10-27,13774,543,9,512,18,,,0,1413959,2,Japan,Shiga,25
2020-10-27,51461,1989,30,1875,69,,,0,2583140,2,Japan,Kyoto,26
2020-10-27,225514,12231,235,11237,600,,,26,8823453,2,Japan,Osaka,27
2020-10-27,66553,3156,62,2930,151,,,14,5463609,2,Japan,Hyogo,28
2020-10-27,24077,618,9,598,19,,,2,1331330,2,Japan,Nara,29
2020-10-27,10282,272,4,247,17,,,2,923721,2,Japan,Wakayama,30
2020-10-27,5679,38,0,35,2,,,0,555663,2,Japan,Tottori,31
2020-10-27,6127,141,0,140,1,,,0,673891,2,Japan,Shimane,32
2020-10-27,10217,215,2,161,23,,,1,1891346,2,Japan,Okayama,33
2020-10-27,26970,657,5,632,19,,,0,2807987,2,Japan,Hiroshima,34
2020-10-27,11623,213,2,206,5,,,1,1355495,2,Japan,Yamaguchi,35
2020-10-27,7416,164,9,148,7,,,0,728633,2,Japan,Tokushima,36
2020-10-27,13053,102,2,95,4,,,0,956069,2,Japan,Kagawa,37
2020-10-27,4305,116,6,110,0,,,0,1338811,2,Japan,Ehime,38
2020-10-27,3614,143,4,136,2,,,0,697674,2,Japan,Kochi,39
2020-10-27,158630,5194,101,5022,66,,,4,5110113,2,Japan,Fukuoka,40
2020-10-27,6936,254,0,251,3,,,0,814211,2,Japan,Saga,41
2020-10-27,21684,244,3,239,2,,,0,1325205,2,Japan,Nagasaki,42
2020-10-27,19076,775,8,714,43,,,0,1746740,2,Japan,Kumamoto,43
2020-10-27,20118,159,3,156,0,,,0,1134431,2,Japan,Oita,44
2020-10-27,8758,367,1,365,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-27,21808,463,12,444,7,,,0,1599984,2,Japan,Kagoshima,46
2020-10-27,53755,3211,58,2780,356,,,8,1454184,2,Japan,Okinawa,47
2020-10-27,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2020-10-27,268572,1153,1,1041,101,,,0,,1,Japan,Quarantine,
2020-10-27,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2020-10-27,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2020-10-28,76941,2933,109,2402,343,,,3,5248552,2,Japan,Hokkaido,01
2020-10-28,4380,212,2,77,116,,,2,1246138,2,Japan,Aomori,02
2020-10-28,5222,27,0,23,4,,,0,1226430,2,Japan,Iwate,03
2020-10-28,13300,679,2,523,85,,,3,2303160,2,Japan,Miyagi,04
2020-10-28,2464,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-28,5917,86,1,79,6,,,0,1077057,2,Japan,Yamagata,06
2020-10-28,27846,387,6,335,46,,,5,1847950,2,Japan,Fukushima,07
2020-10-28,13674,750,18,709,17,,,1,2868041,2,Japan,Ibaraki,08
2020-10-28,41603,482,1,453,26,,,0,1942312,2,Japan,Tochigi,09
2020-10-28,28285,884,19,752,99,,,5,1937626,2,Japan,Gunma,10
2020-10-28,177818,5723,105,5189,387,,,9,7337330,2,Japan,Saitama,11
2020-10-28,121673,4904,78,4421,381,,,11,6279026,2,Japan,Chiba,12
2020-10-28,580494,30444,451,28218,1616,,,33,13942856,2,Japan,Tokyo,13
2020-10-28,193081,8512,167,7752,536,,,21,9200166,2,Japan,Kanagawa,14
2020-10-28,17489,181,0,179,3,,,0,2222004,2,Japan,Niigata,15
2020-10-28,14373,422,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-28,16493,803,49,740,11,,,0,1137181,2,Japan,Ishikawa,17
2020-10-28,10927,256,11,243,2,,,0,767742,2,Japan,Fukui,18
2020-10-28,11474,212,6,194,6,,,0,812056,2,Japan,Yamanashi,19
2020-10-28,22491,335,4,323,7,,,1,2049023,2,Japan,Nagano,20
2020-10-28,26370,672,11,633,28,,,1,1988931,2,Japan,Gifu,21
2020-10-28,41601,620,2,576,27,,,0,3639226,2,Japan,Shizuoka,22
2020-10-28,95251,6058,94,5538,276,,,11,7552873,2,Japan,Aichi,23
2020-10-28,15441,555,7,538,10,,,2,1779770,2,Japan,Mie,24
2020-10-28,13830,546,9,515,19,,,0,1413959,2,Japan,Shiga,25
2020-10-28,51562,2003,30,1888,63,,,0,2583140,2,Japan,Kyoto,26
2020-10-28,227942,12348,236,11326,653,,,26,8823453,2,Japan,Osaka,27
2020-10-28,66897,3185,62,2942,144,,,14,5463609,2,Japan,Hyogo,28
2020-10-28,24237,623,9,602,15,,,1,1331330,2,Japan,Nara,29
2020-10-28,10313,273,4,252,12,,,2,923721,2,Japan,Wakayama,30
2020-10-28,5679,38,0,35,2,,,0,555663,2,Japan,Tottori,31
2020-10-28,6154,141,0,140,1,,,0,673891,2,Japan,Shimane,32
2020-10-28,10217,230,3,161,23,,,1,1891346,2,Japan,Okayama,33
2020-10-28,27097,658,5,636,15,,,0,2807987,2,Japan,Hiroshima,34
2020-10-28,11710,213,2,206,5,,,1,1355495,2,Japan,Yamaguchi,35
2020-10-28,7421,164,9,150,5,,,0,728633,2,Japan,Tokushima,36
2020-10-28,13252,102,2,95,4,,,0,956069,2,Japan,Kagawa,37
2020-10-28,4319,116,6,110,0,,,0,1338811,2,Japan,Ehime,38
2020-10-28,3615,144,4,136,3,,,0,697674,2,Japan,Kochi,39
2020-10-28,160141,5202,101,5022,66,,,4,5110113,2,Japan,Fukuoka,40
2020-10-28,6968,254,0,252,2,,,0,814211,2,Japan,Saga,41
2020-10-28,21887,244,3,239,2,,,0,1325205,2,Japan,Nagasaki,42
2020-10-28,19110,782,8,724,37,,,0,1746740,2,Japan,Kumamoto,43
2020-10-28,20342,159,3,156,0,,,0,1134431,2,Japan,Oita,44
2020-10-28,8765,367,1,365,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-28,21887,464,12,444,7,,,0,1599984,2,Japan,Kagoshima,46
2020-10-28,54559,3240,58,2826,333,,,9,1454184,2,Japan,Okinawa,47
2020-10-28,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2020-10-28,270262,1160,1,1046,96,,,0,,1,Japan,Quarantine,
2020-10-28,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2020-10-28,,149,0,149,0,,,,,1,Japan,Costa Atlantica,
2020-10-29,78717,2986,109,2462,362,,,4,5248552,2,Japan,Hokkaido,01
2020-10-29,4462,217,2,83,121,,,3,1246138,2,Japan,Aomori,02
2020-10-29,5235,27,0,23,4,,,0,1226430,2,Japan,Iwate,03
2020-10-29,13437,689,2,528,125,,,4,2303160,2,Japan,Miyagi,04
2020-10-29,2481,61,0,59,2,,,0,965968,2,Japan,Akita,05
2020-10-29,5995,86,1,80,5,,,0,1077057,2,Japan,Yamagata,06
2020-10-29,28254,387,6,339,42,,,5,1847950,2,Japan,Fukushima,07
2020-10-29,13751,757,18,711,21,,,1,2868041,2,Japan,Ibaraki,08
2020-10-29,41671,484,1,460,21,,,0,1942312,2,Japan,Tochigi,09
2020-10-29,28548,890,19,755,100,,,5,1937626,2,Japan,Gunma,10
2020-10-29,180341,5762,105,5226,394,,,9,7337330,2,Japan,Saitama,11
2020-10-29,122293,4947,78,4455,387,,,10,6279026,2,Japan,Chiba,12
2020-10-29,585729,30664,453,28373,1632,,,30,13942856,2,Japan,Tokyo,13
2020-10-29,195864,8583,170,7823,528,,,20,9200166,2,Japan,Kanagawa,14
2020-10-29,17566,182,0,179,3,,,0,2222004,2,Japan,Niigata,15
2020-10-29,14431,423,26,396,0,,,0,1042998,2,Japan,Toyama,16
2020-10-29,16704,803,49,742,12,,,0,1137181,2,Japan,Ishikawa,17
2020-10-29,10979,256,11,244,1,,,0,767742,2,Japan,Fukui,18
2020-10-29,11514,212,6,195,8,,,0,812056,2,Japan,Yamanashi,19
2020-10-29,22681,338,4,323,8,,,1,2049023,2,Japan,Nagano,20
2020-10-29,26569,677,11,633,28,,,1,1988931,2,Japan,Gifu,21
2020-10-29,42132,636,2,579,39,,,0,3639226,2,Japan,Shizuoka,22
2020-10-29,96089,6145,94,5555,294,,,10,7552873,2,Japan,Aichi,23
2020-10-29,15456,556,7,539,9,,,2,1779770,2,Japan,Mie,24
2020-10-29,13962,546,9,518,19,,,0,1413959,2,Japan,Shiga,25
2020-10-29,51757,2014,30,1896,63,,,0,2583140,2,Japan,Kyoto,26
2020-10-29,230194,12473,237,11372,723,,,25,8823453,2,Japan,Osaka,27
2020-10-29,67302,3202,63,2946,149,,,15,5463609,2,Japan,Hyogo,28
2020-10-29,24388,627,9,604,18,,,1,1331330,2,Japan,Nara,29
2020-10-29,10349,273,4,254,10,,,2,923721,2,Japan,Wakayama,30
2020-10-29,5729,38,0,35,3,,,0,555663,2,Japan,Tottori,31
2020-10-29,6189,141,0,140,1,,,0,673891,2,Japan,Shimane,32
2020-10-29,10217,261,4,161,23,,,1,1891346,2,Japan,Okayama,33
2020-10-29,27197,659,5,640,12,,,0,2807987,2,Japan,Hiroshima,34
2020-10-29,11826,213,2,207,4,,,0,1355495,2,Japan,Yamaguchi,35
2020-10-29,7432,164,9,150,5,,,0,728633,2,Japan,Tokushima,36
2020-10-29,13321,102,2,95,4,,,0,956069,2,Japan,Kagawa,37
2020-10-29,4337,116,6,110,0,,,0,1338811,2,Japan,Ehime,38
2020-10-29,3621,144,4,137,3,,,0,697674,2,Japan,Kochi,39
2020-10-29,161242,5207,101,5026,67,,,4,5110113,2,Japan,Fukuoka,40
2020-10-29,7005,254,0,252,2,,,0,814211,2,Japan,Saga,41
2020-10-29,22048,244,3,239,2,,,0,1325205,2,Japan,Nagasaki,42
2020-10-29,19151,786,8,728,35,,,0,1746740,2,Japan,Kumamoto,43
2020-10-29,20506,159,3,156,0,,,0,1134431,2,Japan,Oita,44
2020-10-29,8772,367,1,365,1,,,0,1072077,2,Japan,Miyazaki,45
2020-10-29,22011,468,12,444,7,,,0,1599984,2,Japan,Kagoshima,46
2020-10-29,56121,3272,60,2842,345,,,8,1454184,2,Japan,Okinawa,47
